timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T08:13:31.549560,0.10125970840454102,0,,0.0,0,0,1500,0
2026-07-26T08:13:31.652210,0.2039198875427246,0,,0.0,0,0,1500,0
2026-07-26T08:13:31.758208,0.30991172790527344,8.76,8.76,-8.76,0,0,-262.8,0
2026-07-26T08:13:31.858920,0.4106175899505615,8.76,8.76,91.24,0,0,2737.2,0
2026-07-26T08:13:31.959638,0.5113341808319092,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:32.061105,0.6128017902374268,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:32.162171,0.7138760089874268,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:32.262518,0.8142144680023193,1.0,1.0,7.76,0,0,232.9,0
2026-07-26T08:13:32.363956,0.9156532287597656,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:32.466032,1.017765998840332,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:32.566563,1.1182618141174316,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:32.667075,1.2187731266021729,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:32.767576,1.3192756175994873,356.27,356.27,4.73,0,0,141.9,0
