timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T09:22:26.948335,0.10106182098388672,0,,0.0,0,0,1500,0
2026-07-26T09:22:27.048899,0.2016279697418213,0,,0.0,0,0,1500,0
2026-07-26T09:22:27.149751,0.3024790287017822,8.76,8.76,91.24,0,0,2950.0,0
2026-07-26T09:22:27.250200,0.402925968170166,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T09:22:27.351157,0.503882646560669,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T09:22:27.453430,0.6061575412750244,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T09:22:27.554324,0.7070519924163818,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T09:22:27.655439,0.8081660270690918,1.0,1.0,7.76,0,0,1658.3,0
2026-07-26T09:22:27.756530,0.909257173538208,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T09:22:27.856942,1.0096840858459473,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T09:22:27.959327,1.1120543479919434,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T09:22:28.059872,1.212599515914917,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T09:22:28.160685,1.3134114742279053,356.27,356.27,4.73,0,0,1567.2,0
