timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T08:13:57.750036,0.10262060165405273,0,,0.0,0,0,1500,0
2026-07-26T08:13:57.851115,0.20366382598876953,0,,0.0,0,0,1500,0
2026-07-26T08:13:57.963190,0.3157317638397217,6.89,6.89,-6.89,0,0,-206.8,0
2026-07-26T08:13:58.066572,0.4191126823425293,6.89,6.89,0.0,0,0,0.0,0
2026-07-26T08:13:58.166948,0.5194864273071289,6.89,6.89,0.0,0,0,0.0,0
2026-07-26T08:13:58.267232,0.6197726726531982,6.89,6.89,0.0,0,0,0.0,0
2026-07-26T08:13:58.368650,0.7211911678314209,6.89,6.89,0.0,0,0,0.0,0
2026-07-26T08:13:58.469570,0.8221096992492676,1.0,1.0,5.9,0,0,176.9,0
2026-07-26T08:13:58.569915,0.9224567413330078,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:58.671000,1.0235402584075928,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:58.772259,1.1248009204864502,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:58.873097,1.2256417274475098,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T08:13:58.973617,1.326157808303833,356.27,356.27,4.73,0,0,141.9,0
2026-07-26T08:13:59.075262,1.4278018474578857,356.27,356.27,0.0,0,0,0.0,0
2026-07-26T08:13:59.177126,1.5296664237976074,1.58,1.58,-5.31,0,0,-159.3,0
2026-07-26T08:13:59.277569,1.630110502243042,1.58,1.58,0.0,0,0,0.0,0
2026-07-26T08:13:59.378943,1.7314841747283936,1.58,1.58,0.0,0,0,0.0,0
2026-07-26T08:13:59.480565,1.8331055641174316,1.58,1.58,0.0,0,0,0.0,0
2026-07-26T08:13:59.581458,1.9340004920959473,1.58,1.58,0.0,0,0,0.0,0
2026-07-26T08:13:59.681862,2.0344035625457764,4.61,4.61,-3.04,0,0,-91.1,0
2026-07-26T08:13:59.783996,2.1365365982055664,4.61,4.61,0.0,0,0,0.0,0
2026-07-26T08:13:59.885211,2.2377512454986572,4.61,4.61,0.0,0,0,0.0,0
2026-07-26T08:13:59.986864,2.3394083976745605,4.61,4.61,0.0,0,0,0.0,0
2026-07-26T08:14:00.087553,2.4400949478149414,4.61,4.61,0.0,0,0,0.0,0
2026-07-26T08:14:00.188551,2.541093587875366,357.08,357.08,7.53,0,0,226.0,0
2026-07-26T08:14:00.289285,2.641868829727173,357.08,357.08,0.0,0,0,0.0,0
2026-07-26T08:14:00.390010,2.742550849914551,357.08,357.08,0.0,0,0,0.0,0
2026-07-26T08:14:00.490646,2.843184471130371,357.08,357.08,0.0,0,0,0.0,0
2026-07-26T08:14:00.591460,2.943998098373413,357.08,357.08,0.0,0,0,0.0,0
2026-07-26T08:14:00.691771,3.0443100929260254,354.19,354.19,2.89,0,0,86.6,0
2026-07-26T08:14:00.792314,3.1448519229888916,354.19,354.19,0.0,0,0,0.0,0
2026-07-26T08:14:00.892822,3.2454020977020264,354.19,354.19,0.0,0,0,0.0,0
2026-07-26T08:14:00.993096,3.3456339836120605,4.95,4.95,-10.76,0,0,-322.8,0
2026-07-26T08:14:01.093821,3.4463582038879395,4.95,4.95,0.0,0,0,0.0,0
2026-07-26T08:14:01.194900,3.547440528869629,4.95,4.95,0.0,0,0,0.0,0
2026-07-26T08:14:01.295554,3.6480963230133057,4.95,4.95,0.0,0,0,0.0,0
2026-07-26T08:14:01.396423,3.74896240234375,4.95,4.95,0.0,0,0,0.0,0
2026-07-26T08:14:01.496765,3.8493053913116455,358.24,358.24,6.71,0,0,201.4,0
2026-07-26T08:14:01.597182,3.9497196674346924,358.24,358.24,0.0,0,0,0.0,0
2026-07-26T08:14:01.697753,4.05029034614563,349.75,349.75,8.49,0,0,254.7,0
2026-07-26T08:14:01.798603,4.15114164352417,349.75,349.75,0.0,0,0,0.0,0
2026-07-26T08:14:01.899132,4.251671075820923,349.75,349.75,0.0,0,0,0.0,0
2026-07-26T08:14:01.999421,4.351960182189941,358.58,358.58,-8.84,0,0,-265.1,0
