timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T00:55:27.810150,0.10069584846496582,0,,0.0,0,0,1500,0
2026-07-26T00:55:27.910805,0.20134806632995605,100.0,,0.0,0,0,1500,0
2026-07-26T00:55:28.013101,0.30365681648254395,8.76,8.76,91.24,0,0,2737.2,0
2026-07-26T00:55:28.113426,0.40396833419799805,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T00:55:28.213621,0.5041639804840088,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T00:55:28.314237,0.6047811508178711,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T00:55:28.414468,0.7050108909606934,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T00:55:28.514649,0.8051908016204834,1.0,1.0,7.76,0,0,232.9,0
2026-07-26T00:55:28.614946,0.9054915904998779,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T00:55:28.715472,1.006011962890625,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T00:55:28.815934,1.1064774990081787,1.0,1.0,0.0,0,0,0.0,0
2026-07-26T00:55:28.916518,1.2070610523223877,1.0,1.0,0.0,0,0,0.0,0
