timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T08:13:40.820222,0.10092902183532715,0,,0.0,0,0,1500,0
2026-07-26T08:13:40.921032,0.2017521858215332,0,,0.0,0,0,1500,0
2026-07-26T08:13:41.021832,0.3025379180908203,8.76,8.76,91.24,0,0,2737.2,0
2026-07-26T08:13:41.122217,0.402923583984375,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:41.222871,0.5035765171051025,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:41.323804,0.6045129299163818,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:41.425450,0.7061581611633301,8.76,8.76,0.0,0,0,0.0,0
2026-07-26T08:13:41.541030,0.8217828273773193,2.25,2.25,6.51,0,0,195.4,0
2026-07-26T08:13:41.641610,0.9223284721374512,2.25,2.25,0.0,0,0,0.0,0
2026-07-26T08:13:41.742874,1.0235788822174072,2.25,2.25,0.0,0,0,0.0,0
2026-07-26T08:13:41.843919,1.1246283054351807,2.25,2.25,0.0,0,0,0.0,0
2026-07-26T08:13:41.946099,1.2268054485321045,2.25,2.25,0.0,0,0,0.0,0
2026-07-26T08:13:42.047863,1.32857084274292,356.27,356.27,5.98,0,0,179.4,0
