09:14:16 INFO    can.interfaces.socketcan.socketcan Created a socket
09:14:16 INFO    canlink    CAN bus open: socketcan:can0 @ 250000
09:14:16 INFO    autopilot  Autopilot CSV log initialized at logs/autopilot_log_20260726_091416.csv
09:14:16 INFO    autopilot  Autopilot run thread started.
09:14:16 INFO    autopilot  set heading value to 183.61018624327173.
09:14:16 INFO    autopilot  set heading value to 183.58155109681934.
09:14:16 INFO    autopilot  set heading value to 183.60255386463433.
09:14:17 INFO    autopilot  set heading value to 183.63082509522093.
09:14:17 INFO    autopilot  set heading value to 183.63516948278846.
09:14:17 INFO    autopilot  set heading value to 183.6306270296773.
09:14:17 INFO    autopilot  set heading value to 183.61130361749838.
09:14:18 INFO    autopilot  set heading value to 183.58577474294688.
09:14:18 INFO    autopilot  set heading value to 183.56267150908707.
09:14:18 INFO    autopilot  set heading value to 183.54116512784665.
09:14:18 INFO    autopilot  set heading value to 183.5290590043914.
09:14:19 INFO    autopilot  set heading value to 183.5270523106427.
09:14:19 INFO    autopilot  set heading value to 183.5115041745954.
09:14:19 INFO    autopilot  set heading value to 183.48868409424588.
09:14:19 INFO    autopilot  set heading value to 183.46431366595277.
09:14:20 INFO    autopilot  set heading value to 183.44989055978758.
09:14:20 INFO    autopilot  set heading value to 183.45375918959095.
09:14:20 INFO    autopilot  set heading value to 183.4529733086598.
09:14:21 INFO    autopilot  set heading value to 183.43472798834682.
09:14:21 INFO    autopilot  set heading value to 183.4098285028532.
09:14:21 INFO    autopilot  set heading value to 183.38148413264386.
09:14:21 INFO    autopilot  set heading value to 183.37183561332716.
09:14:22 INFO    autopilot  set heading value to 183.38364302319815.
09:14:22 INFO    autopilot  set heading value to 183.4151131369261.
09:14:22 INFO    autopilot  set heading value to 183.4537041995784.
09:14:22 INFO    autopilot  set heading value to 183.47719292241965.
09:14:23 INFO    autopilot  set heading value to 183.48164195741947.
09:14:23 INFO    autopilot  set heading value to 183.47149905535815.
09:14:23 INFO    autopilot  set heading value to 183.46455695519805.
09:14:23 INFO    autopilot  set heading value to 183.46580748089642.
09:14:24 INFO    autopilot  set heading value to 183.47015351993423.
09:14:24 INFO    autopilot  set heading value to 183.4847677375565.
09:14:24 INFO    autopilot  set heading value to 183.51814069096784.
09:14:24 INFO    autopilot  set heading value to 183.54386437601653.
09:14:25 INFO    autopilot  set heading value to 183.56048068516242.
09:14:25 INFO    autopilot  set heading value to 183.57607771325132.
09:14:25 INFO    autopilot  set heading value to 183.59831718320456.
09:14:25 INFO    autopilot  set heading value to 183.61988072446022.
