08:32:21 INFO    can.interfaces.socketcan.socketcan Created a socket
08:32:21 INFO    canlink    CAN bus open: socketcan:can0 @ 250000
08:32:21 INFO    autopilot  Autopilot CSV log initialized at logs/autopilot_log_20260726_083221.csv
08:32:21 INFO    autopilot  Autopilot run thread started.
08:32:21 INFO    autopilot  set heading value to 180.7339356822501.
08:32:21 INFO    autopilot  set heading value to 180.72248111131165.
08:32:22 INFO    autopilot  set heading value to 180.72253621987574.
08:32:22 INFO    autopilot  set heading value to 180.72991019351696.
08:32:22 INFO    autopilot  set heading value to 180.73005920540118.
08:32:22 INFO    autopilot  set heading value to 180.72731774486394.
08:32:23 INFO    autopilot  set heading value to 180.73404810959104.
08:32:23 INFO    autopilot  set heading value to 180.729300443197.
08:32:23 INFO    autopilot  set heading value to 180.71031436323986.
08:32:23 INFO    autopilot  set heading value to 180.69498033835956.
08:32:24 INFO    autopilot  set heading value to 180.67115734921708.
08:32:24 INFO    autopilot  set heading value to 180.63027413414784.
08:32:24 INFO    autopilot  set heading value to 180.5837871993559.
08:32:24 INFO    autopilot  set heading value to 180.53605359629765.
08:32:25 INFO    autopilot  set heading value to 180.50464603829369.
08:32:25 INFO    autopilot  set heading value to 180.48910630919775.
08:32:25 INFO    autopilot  set heading value to 180.49684312307042.
08:32:25 INFO    autopilot  set heading value to 180.51371480637394.
08:32:26 INFO    autopilot  set heading value to 180.5444453992288.
08:32:26 INFO    autopilot  set heading value to 180.57725667194077.
08:32:26 INFO    autopilot  set heading value to 180.58897897084643.
08:32:26 INFO    autopilot  set heading value to 180.59305597009188.
08:32:27 INFO    autopilot  set heading value to 180.61013869310375.
08:32:27 INFO    autopilot  set heading value to 180.63279200865912.
08:32:27 INFO    autopilot  set heading value to 180.65232740194983.
08:32:27 INFO    autopilot  set heading value to 180.67332180435292.
08:32:28 INFO    autopilot  set heading value to 180.6986005418588.
08:32:28 INFO    autopilot  set heading value to 180.72727927195098.
08:32:28 INFO    autopilot  set heading value to 180.75399697144792.
