timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-25T10:47:31.253909,0.10772180557250977,0,,0.0,0,0,1500,0
2026-07-25T10:47:31.363113,0.21689963340759277,0,,0.0,0,0,1500,0
2026-07-25T10:47:31.469670,0.32346415519714355,14.47,14.47,-14.47,0,0,-434.2,0
2026-07-25T10:47:31.587854,0.44164538383483887,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:31.691331,0.5451149940490723,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:31.795607,0.6493918895721436,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:31.911293,0.7650766372680664,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:32.015578,0.8693625926971436,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:32.123086,0.9768900871276855,14.47,14.47,0.0,0,0,0.0,0
2026-07-25T10:47:32.231323,1.0851078033447266,4.83,4.83,9.64,0,0,289.3,0
2026-07-25T10:47:32.337590,1.1913840770721436,4.83,4.83,0.0,0,0,0.0,0
2026-07-25T10:47:32.451150,1.3049392700195312,4.83,4.83,0.0,0,0,0.0,0
2026-07-25T10:47:32.558081,1.4118664264678955,4.83,4.83,0.0,0,0,0.0,0
2026-07-25T10:47:32.665889,1.5196726322174072,4.83,4.83,0.0,0,0,0.0,0
2026-07-25T10:47:32.771985,1.625769853591919,4.61,4.61,0.22,0,0,6.5,0
2026-07-25T10:47:32.882663,1.7364482879638672,4.61,4.61,0.0,0,0,0.0,0
2026-07-25T10:47:32.985950,1.8397419452667236,4.61,4.61,0.0,0,0,0.0,0
2026-07-25T10:47:33.087201,1.9409914016723633,4.61,4.61,0.0,0,0,0.0,0
2026-07-25T10:47:33.193629,2.0474236011505127,4.61,4.61,0.0,0,0,0.0,0
2026-07-25T10:47:33.304395,2.158205509185791,4.61,4.61,0.0,0,0,0.0,0
2026-07-25T10:47:33.406322,2.2601065635681152,2.97,2.97,1.64,0,0,49.2,0
