07:51:57 INFO    can.interfaces.socketcan.socketcan Created a socket
07:51:57 INFO    canlink    CAN bus open: socketcan:can0 @ 250000
07:51:57 INFO    autopilot  Autopilot CSV log initialized at logs/autopilot_log_20260726_075157.csv
07:51:57 INFO    autopilot  Autopilot run thread started.
07:51:57 INFO    autopilot  set heading value to 179.6854220315191.
07:51:58 INFO    autopilot  set heading value to 179.74268758609867.
07:51:58 INFO    autopilot  set heading value to 179.8106813339536.
07:51:58 INFO    autopilot  set heading value to 179.86743984559772.
07:51:58 INFO    autopilot  set heading value to 179.90489604610542.
07:51:59 INFO    autopilot  set heading value to 179.93722102146805.
07:51:59 INFO    autopilot  set heading value to 179.96452253729984.
07:51:59 INFO    autopilot  set heading value to 179.99294871852146.
07:51:59 INFO    autopilot  set heading value to 180.01624504417993.
07:52:00 INFO    autopilot  set heading value to 180.03670329890318.
07:52:00 INFO    autopilot  set heading value to 180.06962648244058.
07:52:00 INFO    autopilot  set heading goal to 180.06962648244058.
07:52:00 INFO    autopilot  set heading value to 180.1090018535325.
07:52:00 INFO    CAN        Sent CAN steering goal: 1422.8°  fcb5158045ffffff
07:52:00 INFO    autopilot  set heading value to 180.15080094316005.
07:52:01 INFO    autopilot  set heading value to 180.20629277110288.
07:52:01 INFO    autopilot  set heading value to 180.2664332823562.
07:52:01 INFO    autopilot  set heading value to 180.33865382864937.
07:52:01 INFO    CAN        Sent CAN steering goal: 1415.8°  6d9a158045ffffff
07:52:01 INFO    autopilot  set heading value to 180.40729636802087.
07:52:02 INFO    autopilot  set heading value to 180.45518304929962.
07:52:02 INFO    autopilot  set heading value to 180.5147007733277.
07:52:02 INFO    autopilot  set heading value to 180.5844476940495.
07:52:02 INFO    autopilot  set heading value to 180.64689949930624.
07:52:03 INFO    autopilot  set heading value to 180.68708554381814.
07:52:03 INFO    autopilot  set heading value to 180.70666377357284.
07:52:03 INFO    autopilot  set heading value to 180.73172610494325.
07:52:03 INFO    autopilot  set heading value to 180.75569585441775.
07:52:04 INFO    autopilot  set heading value to 180.77462639521093.
07:52:04 INFO    autopilot  set heading value to 180.8008294362209.
07:52:04 INFO    autopilot  set heading value to 180.84759233525662.
07:52:05 INFO    autopilot  set heading value to 180.8892745245842.
07:52:05 INFO    autopilot  set heading value to 180.91641146924923.
07:52:05 INFO    autopilot  set heading value to 180.93215994447283.
07:52:05 INFO    autopilot  set heading value to 180.9409896590134.
07:52:06 INFO    autopilot  set heading value to 180.9349512605805.
07:52:06 INFO    autopilot  set heading value to 180.92815955080744.
07:52:06 INFO    autopilot  set heading value to 180.9282398574608.
07:52:06 INFO    autopilot  set heading value to 180.924340088739.
07:52:07 INFO    autopilot  set heading value to 180.91445796097818.
07:52:07 INFO    autopilot  set heading value to 180.90697527060152.
07:52:07 INFO    autopilot  set heading value to 180.89183448841715.
07:52:07 INFO    autopilot  set heading value to 180.8595326614877.
07:52:08 INFO    autopilot  set heading value to 180.81298113138223.
07:52:08 INFO    autopilot  set heading value to 180.76646011783723.
07:52:08 INFO    autopilot  set heading value to 180.73063167347584.
07:52:08 INFO    autopilot  set heading value to 180.69854739411102.
07:52:09 INFO    autopilot  set heading value to 180.65893421734123.
07:52:09 INFO    autopilot  set heading value to 180.60307595373874.
07:52:09 INFO    autopilot  set heading value to 180.54162893097322.
07:52:09 INFO    autopilot  set heading value to 180.4969817667316.
07:52:10 INFO    autopilot  set heading value to 180.47634091604823.
07:52:10 INFO    autopilot  set heading value to 180.47176897249665.
07:52:10 INFO    autopilot  set heading value to 180.4775417295343.
07:52:10 INFO    autopilot  set heading value to 180.48516608551117.
07:52:11 INFO    autopilot  set heading value to 180.50090837302258.
07:52:11 INFO    autopilot  set heading value to 180.50949275541257.
07:52:11 INFO    autopilot  set heading value to 180.5259641595458.
07:52:11 INFO    autopilot  set heading value to 180.5476596171086.
07:52:12 INFO    autopilot  set heading value to 180.5649754901178.
07:52:12 INFO    autopilot  set heading value to 180.57577673479418.
07:52:12 INFO    autopilot  set heading value to 180.57522909676567.
07:52:12 INFO    autopilot  set heading value to 180.5852020720839.
07:52:13 INFO    autopilot  set heading value to 180.61347093683094.
07:52:13 INFO    autopilot  set heading value to 180.65474783157217.
07:52:13 INFO    autopilot  set heading value to 180.6991465861004.
07:52:13 INFO    autopilot  set heading value to 180.74148167307132.
07:52:14 INFO    autopilot  set heading value to 180.77331883838153.
07:52:14 INFO    autopilot  set heading value to 180.80726196589686.
07:52:14 INFO    autopilot  set heading value to 180.83871442762273.
07:52:14 INFO    autopilot  set heading value to 180.85022462668115.
07:52:15 INFO    autopilot  set heading value to 180.8518531554843.
07:52:15 INFO    autopilot  set heading value to 180.8627248995137.
07:52:15 INFO    autopilot  set heading value to 180.86989645704352.
07:52:16 INFO    autopilot  set heading value to 180.87091285077406.
07:52:16 INFO    autopilot  set heading value to 180.86163611993356.
07:52:16 INFO    autopilot  set heading value to 180.833669110349.
07:52:16 INFO    autopilot  set heading value to 180.79748882973283.
07:52:17 INFO    autopilot  set heading value to 180.73795997953815.
07:52:17 INFO    autopilot  set heading value to 180.6525819397155.
07:52:17 INFO    autopilot  set heading value to 180.5527451385959.
07:52:17 INFO    autopilot  set heading value to 180.4755182352587.
07:52:18 INFO    autopilot  set heading value to 180.4175830693933.
07:52:18 INFO    autopilot  set heading value to 180.36535190025114.
07:52:18 INFO    autopilot  set heading value to 180.32138067763134.
