timestamp,rel_time,heading_goal,current_heading,heading_error,rudder_goal,rudder_actual,shaft_goal,shaft_actual,autopilot_engaged
2026-07-26T19:42:36.513824,0.10062551498413086,100.0,,0.0,0,0,1500,0
2026-07-26T19:42:36.614428,0.20122981071472168,100.0,,0.0,0,0,1500,0
2026-07-26T19:42:36.714714,0.301516056060791,8.76,8.76,91.24,0,0,2950.0,0
2026-07-26T19:42:36.814942,0.40174412727355957,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T19:42:36.915458,0.5022585391998291,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T19:42:37.016128,0.602928638458252,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T19:42:37.116382,0.7031846046447754,8.76,8.76,0.0,0,0,1425.0,0
2026-07-26T19:42:37.216583,0.80338454246521,1.0,1.0,7.76,0,0,1658.3,0
2026-07-26T19:42:37.317081,0.9038829803466797,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T19:42:37.417331,1.0041449069976807,1.0,1.0,0.0,0,0,1425.0,0
2026-07-26T19:42:37.517669,1.1044719219207764,1.0,1.0,0.0,0,0,1425.0,0
